w,all_sample,one_sample1,one_sample2,50_sample,100_sampe
3.864,466.849982798,446.909410839,272.780352416,625.035544875,410.381193223
3.866,466.684471221,446.947716753,272.83677614,624.789677246,410.271981831
3.868,466.519254192,446.986425849,272.893577384,624.544122509,410.163023568
3.87,466.354331709,447.025538126,272.950756146,624.298880663,410.054318434
3.872,466.189703772,447.065053583,273.008312428,624.053951707,409.945866428
3.874,466.025370382,447.104972221,273.06624623,623.809335643,409.837667551
3.876,465.861331538,447.14529404,273.12455755,623.56503247,409.729721804
3.878,465.697587241,447.18601904,273.18324639,623.321042189,409.622029185
3.88,465.53413749,447.227147221,273.242312749,623.077364798,409.514589694
3.882,465.370982286,447.268678583,273.301756628,622.834000298,409.407403333
3.884,465.208121628,447.310613126,273.361578025,622.59094869,409.3004701
3.886,465.045555516,447.352950849,273.421776942,622.348209972,409.193789997
3.888,464.883283951,447.395691754,273.482353379,622.105784146,409.087363022
3.89,464.721306933,447.438835839,273.543307334,621.863671211,408.981189176
3.892,464.559624461,447.482383105,273.604638809,621.621871167,408.875268459
3.894,464.398236536,447.526333552,273.666347804,621.380384014,408.76960087
3.896,464.237143156,447.57068718,273.728434317,621.139209752,408.664186411
3.898,464.076344324,447.615443989,273.79089835,620.898348381,408.55902508
3.9,463.915840038,447.660603978,273.853739902,620.657799902,408.454116878
3.902,463.755630298,447.706167149,273.916958973,620.417564313,408.349461805
3.904,463.595715105,447.7521335,273.980555564,620.177641616,408.245059861
3.906,463.436094458,447.798503033,274.044529674,619.938031809,408.140911045
3.908,463.276768358,447.845275746,274.108881303,619.698734894,408.037015359
3.91,463.117736804,447.89245164,274.173610452,619.45975087,407.933372801
3.912,462.958999797,447.940030715,274.238717119,619.221079737,407.829983372
3.914,462.800557336,447.988012971,274.304201307,618.982721495,407.726847072
3.916,462.642409422,448.036398407,274.370063013,618.744676145,407.623963901
3.918,462.484556054,448.085187025,274.436302239,618.506943685,407.521333858
3.92,462.326997233,448.134378823,274.502918984,618.269524117,407.418956945
3.922,462.169732958,448.183973802,274.569913248,618.032417439,407.31683316
3.924,462.01276323,448.233971962,274.637285031,617.795623653,407.214962504
3.926,461.856088048,448.284373303,274.705034334,617.559142758,407.113344977
3.928,461.699707412,448.335177825,274.773161156,617.322974754,407.011980579
3.93,461.543621323,448.386385528,274.841665498,617.087119641,406.910869309
3.932,461.387829781,448.437996412,274.910547359,616.851577419,406.810011169
3.934,461.232332785,448.490010476,274.979806739,616.616348088,406.709406157
3.936,461.077130335,448.542427722,275.049443638,616.381431649,406.609054274
3.938,460.922222432,448.595248148,275.119458056,616.1468281,406.50895552
3.94,460.767609075,448.648471755,275.189849994,615.912537443,406.409109895
3.942,460.613290265,448.702098543,275.260619452,615.678559676,406.309517398
3.944,460.459266001,448.756128512,275.331766428,615.444894801,406.21017803
3.946,460.305536284,448.810561662,275.403290924,615.211542817,406.111091792
3.948,460.152101113,448.865397992,275.475192939,614.978503724,406.012258682
3.95,459.998960489,448.920637504,275.547472473,614.745777522,405.913678701
3.952,459.846114411,448.976280196,275.620129527,614.513364212,405.815351848
3.954,459.69356288,449.032326069,275.6931641,614.281263792,405.717278125
3.956,459.541305895,449.088775124,275.766576192,614.049476264,405.61945753
3.958,459.389343456,449.145627359,275.840365803,613.818001626,405.521890064
3.96,459.237675565,449.202882774,275.914532934,613.58683988,405.424575728
3.962,459.086302219,449.260541371,275.989077584,613.355991025,405.327514519
3.964,458.93522342,449.318603149,276.063999754,613.125455061,405.23070644
3.966,458.784439168,449.377068107,276.139299442,612.895231988,405.13415149
3.968,458.633949462,449.435936247,276.21497665,612.665321806,405.037849668
3.97,458.483754302,449.495207567,276.291031377,612.435724515,404.941800975
3.972,458.333853689,449.554882068,276.367463624,612.206440116,404.846005411
3.974,458.184247622,449.61495975,276.44427339,611.977468607,404.750462976
3.976,458.034936102,449.675440613,276.521460675,611.74880999,404.65517367
3.978,457.885919128,449.736324657,276.599025479,611.520464264,404.560137492
3.98,457.737196701,449.797611881,276.676967803,611.292431429,404.465354444
3.982,457.58876882,449.859302287,276.755287646,611.064711485,404.370824524
3.984,457.440635486,449.921395873,276.833985008,610.837304432,404.276547733
3.986,457.292796698,449.98389264,276.91305989,610.61021027,404.182524071
3.988,457.145252457,450.046792588,276.992512291,610.383428999,404.088753537
3.99,456.998002762,450.110095717,277.072342211,610.15696062,403.995236133
3.992,456.851047614,450.173802027,277.15254965,609.930805131,403.901971857
3.994,456.704387012,450.237911518,277.233134609,609.704962534,403.80896071
3.996,456.558020956,450.30242419,277.314097087,609.479432828,403.716202692
3.998,456.411949447,450.367340042,277.395437084,609.254216012,403.623697803
4.0,456.266172485,450.432659076,277.477154601,609.029312088,403.531446043
4.002,456.120690069,450.49838129,277.559249637,608.804721055,403.439447411
4.004,455.975502199,450.564506685,277.641722192,608.580442914,403.347701909
4.006,455.830608876,450.631035261,277.724572266,608.356477663,403.256209535
4.008,455.6860101,450.697967018,277.80779986,608.132825303,403.16497029
4.01,455.541705869,450.765301955,277.891404973,607.909485835,403.073984174
4.012,455.397696186,450.833040074,277.975387605,607.686459258,402.983251186
4.014,455.253981049,450.901181373,278.059747757,607.463745571,402.892771328
4.016,455.110560458,450.969725854,278.144485428,607.241344776,402.802544598
4.018,454.967434414,451.038673515,278.229600618,607.019256872,402.712570997
4.02,454.824602916,451.108024357,278.315093328,606.797481859,402.622850525
4.022,454.682065964,451.17777838,278.400963556,606.576019738,402.533383182
4.024,454.53982356,451.247935584,278.487211305,606.354870507,402.444168968
4.026,454.397875701,451.318495969,278.573836572,606.134034167,402.355207882
4.028,454.256222389,451.389459534,278.660839359,605.913510719,402.266499926
4.03,454.114863624,451.460826281,278.748219665,605.693300162,402.178045098
4.032,453.973799405,451.532596208,278.83597749,605.473402495,402.089843399
4.034,453.833029732,451.604769316,278.924112834,605.25381772,402.001894829
4.036,453.692554606,451.677345605,279.012625698,605.034545836,401.914199387
4.038,453.552374027,451.750325075,279.101516081,604.815586843,401.826757075
4.04,453.412487994,451.823707726,279.190783984,604.596940742,401.739567891
4.042,453.272896507,451.897493558,279.280429405,604.378607531,401.652631836
4.044,453.133599567,451.971682571,279.370452346,604.160587211,401.56594891
4.046,452.994597173,452.046274764,279.460852807,603.942879783,401.479519113
4.048,452.855889326,452.121270138,279.551630786,603.725485246,401.393342444
4.05,452.717476025,452.196668694,279.642786285,603.508403599,401.307418905
4.052,452.579357271,452.27247043,279.734319303,603.291634844,401.221748494
4.054,452.441533063,452.348675347,279.826229841,603.07517898,401.136331212
4.056,452.304003402,452.425283444,279.918517897,602.859036007,401.051167059
4.058,452.166768287,452.502294723,280.011183473,602.643205926,400.966256035
4.06,452.029827719,452.579709183,280.104226569,602.427688735,400.88159814
4.062,451.893181697,452.657526823,280.197647183,602.212484435,400.797193373
4.064,451.756830222,452.735747644,280.291445317,601.997593027,400.713041735
4.066,451.620773293,452.814371647,280.38562097,601.78301451,400.629143226
4.068,451.48501091,452.89339883,280.480174143,601.568748883,400.545497846
4.07,451.349543074,452.972829194,280.575104834,601.354796148,400.462105595
4.072,451.214369785,453.052662739,280.670413045,601.141156304,400.378966473
4.074,451.079491042,453.132899464,280.766098776,600.927829351,400.296080479
4.076,450.944906845,453.213539371,280.862162025,600.71481529,400.213447614
4.078,450.810617195,453.294582458,280.958602794,600.502114119,400.131067879
4.08,450.676622091,453.376028727,281.055421083,600.28972584,400.048941271
4.082,450.542921534,453.457878176,281.15261689,600.077650451,399.967067793
4.084,450.409515524,453.540130806,281.250190217,599.865887954,399.885447444
4.086,450.276404059,453.622786617,281.348141063,599.654438348,399.804080223
4.088,450.143587142,453.705845609,281.446469428,599.443301632,399.722966132
4.09,450.01106477,453.789307781,281.545175313,599.232477809,399.642105169
4.092,449.878836945,453.873173135,281.644258717,599.021966876,399.561497334
4.094,449.746903667,453.957441669,281.74371964,598.811768834,399.481142629
4.096,449.615264935,454.042113385,281.843558083,598.601883683,399.401041053
4.098,449.48392075,454.127188281,281.943774044,598.392311424,399.321192605
4.1,449.352871111,454.212666358,282.044367526,598.183052055,399.241597286
4.102,449.222116018,454.298547616,282.145338526,597.974105578,399.162255097
4.104,449.091655472,454.384832055,282.246687046,597.765471992,399.083166035
4.106,448.961489473,454.471519674,282.348413085,597.557151297,399.004330103
4.108,448.83161802,454.558610475,282.450516643,597.349143493,398.9257473
4.11,448.702041113,454.646104456,282.55299772,597.14144858,398.847417625
4.112,448.572758753,454.734001619,282.655856317,596.934066558,398.769341079
4.114,448.44377094,454.822301962,282.759092433,596.726997428,398.691517662
4.116,448.315077673,454.911005486,282.862706069,596.520241188,398.613947374
4.118,448.186678952,455.000112191,282.966697224,596.31379784,398.536630215
4.12,448.058574778,455.089622077,283.071065898,596.107667382,398.459566185
4.122,447.93076515,455.179535143,283.175812091,595.901849816,398.382755283
4.124,447.803250069,455.269851391,283.280935803,595.696345141,398.30619751
4.126,447.676029534,455.360570819,283.386437035,595.491153357,398.229892866
4.128,447.549103546,455.451693429,283.492315786,595.286274464,398.153841351
4.13,447.422472104,455.543219219,283.598572057,595.081708462,398.078042965
4.132,447.296135208,455.63514819,283.705205847,594.877455352,398.002497707
4.134,447.170092859,455.727480342,283.812217156,594.673515132,397.927205579
4.136,447.044345057,455.820215674,283.919605984,594.469887804,397.852166579
4.138,446.918891801,455.913354188,284.027372332,594.266573367,397.777380708
4.14,446.793733091,456.006895883,284.135516199,594.06357182,397.702847966
4.142,446.668868928,456.100840758,284.244037585,593.860883165,397.628568353
4.144,446.544299312,456.195188814,284.35293649,593.658507401,397.554541868
4.146,446.420024242,456.289940052,284.462212915,593.456444529,397.480768512
4.148,446.296043718,456.38509447,284.571866859,593.254694547,397.407248286
4.15,446.172357741,456.480652069,284.681898323,593.053257456,397.333981188
4.152,446.04896631,456.576612848,284.792307305,592.852133257,397.260967219
4.154,445.925869426,456.672976809,284.903093807,592.651321948,397.188206378
4.156,445.803067089,456.769743951,285.014257828,592.450823531,397.115698667
4.158,445.680559297,456.866914273,285.125799369,592.250638005,397.043444084
4.16,445.558346053,456.964487776,285.237718429,592.05076537,396.97144263
4.162,445.436427354,457.06246446,285.350015008,591.851205626,396.899694305
4.164,445.314803202,457.160844325,285.462689106,591.651958773,396.828199109
4.166,445.193473597,457.259627371,285.575740724,591.453024811,396.756957042
4.168,445.072438538,457.358813598,285.689169861,591.254403741,396.685968103
4.17,444.951698026,457.458403006,285.802976517,591.056095561,396.615232294
4.172,444.83125206,457.558395594,285.917160693,590.858100273,396.544749613
4.174,444.71110064,457.658791364,286.031722388,590.660417876,396.474520061
4.176,444.591243767,457.759590314,286.146661602,590.463048369,396.404543638
4.178,444.471681441,457.860792445,286.261978335,590.265991754,396.334820343
4.18,444.352413661,457.962397757,286.377672588,590.06924803,396.265350178
4.182,444.233440427,458.06440625,286.49374436,589.872817198,396.196133141
4.184,444.11476174,458.166817924,286.610193651,589.676699256,396.127169233
4.186,443.996377599,458.269632779,286.727020462,589.480894205,396.058458454
4.188,443.878288005,458.372850814,286.844224792,589.285402046,395.990000804
4.19,443.760492958,458.47647203,286.961806641,589.090222777,395.921796283
4.192,443.642992456,458.580496428,287.079766009,588.8953564,395.85384489
4.194,443.525786502,458.684924006,287.198102897,588.700802914,395.786146627
4.196,443.408875093,458.789754765,287.316817304,588.506562319,395.718701492
4.198,443.292258231,458.894988705,287.43590923,588.312634615,395.651509486
4.2,443.175935916,459.000625826,287.555378676,588.119019802,395.584570608
4.202,443.059908147,459.106666127,287.675225641,587.925717881,395.51788486
4.204,442.944174925,459.21310961,287.795450125,587.73272885,395.451452241
4.206,442.828736249,459.319956273,287.916052129,587.540052711,395.38527275
4.208,442.713592119,459.427206117,288.037031651,587.347689462,395.319346388
4.21,442.598742536,459.534859143,288.158388693,587.155639105,395.253673155
4.212,442.4841875,459.642915349,288.280123255,586.963901639,395.188253051
4.214,442.36992701,459.751374735,288.402235335,586.772477064,395.123086075
4.216,442.255961066,459.860237303,288.524724935,586.58136538,395.058172229
4.218,442.142289669,459.969503052,288.647592055,586.390566587,394.993511511
4.22,442.028912819,460.079171981,288.770836693,586.200080685,394.929103922
4.222,441.915830514,460.189244092,288.894458851,586.009907675,394.864949462
4.224,441.803042757,460.299719383,289.018458528,585.820047555,394.801048131
4.226,441.690549546,460.410597855,289.142835725,585.630500327,394.737399929
4.228,441.578350881,460.521879508,289.26759044,585.44126599,394.674004855
4.23,441.466446763,460.633564342,289.392722675,585.252344543,394.61086291
4.232,441.354837191,460.745652357,289.518232429,585.063735988,394.547974094
4.234,441.243522165,460.858143552,289.644119703,584.875440325,394.485338407
4.236,441.132501687,460.971037929,289.770384496,584.687457552,394.422955849
4.238,441.021775754,461.084335486,289.897026808,584.49978767,394.36082642
4.24,440.911344368,461.198036225,290.024046639,584.312430679,394.298950119
